	Year	ref
421	1422	-9.448
422	1423	-9.342
423	1424	-9.215
424	1425	-9.119
425	1426	-9.116
426	1427	-9.186
427	1428	-9.292
428	1429	-9.358
429	1430	-9.363
430	1431	-9.346
431	1432	-9.295
432	1433	-9.225
433	1434	-9.181
434	1435	-9.161
435	1436	-9.133
436	1437	-9.113
437	1438	-9.154
438	1439	-9.21
439	1440	-9.193
440	1441	-9.115
441	1442	-9.078
442	1443	-9.136
443	1444	-9.216
444	1445	-9.297
445	1446	-9.393
446	1447	-9.437
447	1448	-9.412
448	1449	-9.367
449	1450	-9.356
450	1451	-9.412
451	1452	-9.493
452	1453	-9.542
453	1454	-9.549
454	1455	-9.519
455	1456	-9.495
456	1457	-9.554
457	1458	-9.663
458	1459	-9.712
459	1460	-9.656
460	1461	-9.531
461	1462	-9.39
462	1463	-9.266
463	1464	-9.242
464	1465	-9.334
465	1466	-9.396
466	1467	-9.342
467	1468	-9.253
468	1469	-9.247
469	1470	-9.317
470	1471	-9.377
471	1472	-9.43
472	1473	-9.481
473	1474	-9.487
474	1475	-9.437
475	1476	-9.307
476	1477	-9.136
477	1478	-9.07
478	1479	-9.135
479	1480	-9.233
480	1481	-9.307
481	1482	-9.37
482	1483	-9.464
483	1484	-9.522
484	1485	-9.508
485	1486	-9.508
486	1487	-9.509
487	1488	-9.463
488	1489	-9.417
489	1490	-9.373
490	1491	-9.303
491	1492	-9.282
492	1493	-9.336
493	1494	-9.335
494	1495	-9.281
495	1496	-9.276
496	1497	-9.268
497	1498	-9.251
498	1499	-9.319
499	1500	-9.413
500	1501	-9.441
501	1502	-9.406
502	1503	-9.346
503	1504	-9.316
504	1505	-9.341
505	1506	-9.381
506	1507	-9.436
507	1508	-9.495
508	1509	-9.467
509	1510	-9.381
510	1511	-9.303
511	1512	-9.193
512	1513	-9.072
513	1514	-8.948
514	1515	-8.813
515	1516	-8.737
516	1517	-8.697
517	1518	-8.658
518	1519	-8.704
519	1520	-8.818
520	1521	-8.909
521	1522	-8.987
522	1523	-9.075
523	1524	-9.129
524	1525	-9.117
525	1526	-9.073
526	1527	-9.044
527	1528	-9.039
528	1529	-9.08
529	1530	-9.13
530	1531	-9.141
531	1532	-9.17
532	1533	-9.188
533	1534	-9.151
534	1535	-9.118
535	1536	-9.096
536	1537	-9.114
537	1538	-9.183
538	1539	-9.249
539	1540	-9.34
540	1541	-9.427
541	1542	-9.404
542	1543	-9.34
543	1544	-9.291
544	1545	-9.198
545	1546	-9.127
546	1547	-9.135
547	1548	-9.105
548	1549	-9.018
549	1550	-8.986
550	1551	-9.0
551	1552	-8.996
552	1553	-8.978
553	1554	-9.016
554	1555	-9.116
555	1556	-9.153
556	1557	-9.157
557	1558	-9.22
558	1559	-9.282
559	1560	-9.301
560	1561	-9.346
561	1562	-9.449
562	1563	-9.538
563	1564	-9.59
564	1565	-9.607
565	1566	-9.54
566	1567	-9.443
567	1568	-9.354
568	1569	-9.209
569	1570	-9.079
570	1571	-9.1
571	1572	-9.238
572	1573	-9.36
573	1574	-9.455
574	1575	-9.554
575	1576	-9.63
576	1577	-9.682
577	1578	-9.677
