	Year	ref
798	1799	-8.765
799	1800	-9.28
800	1801	-6.856
801	1802	-8.629
802	1803	-9.369
803	1804	-8.332
804	1805	-9.535
805	1806	-8.269
806	1807	-9.47
807	1808	-10.088
808	1809	-8.288
809	1810	-7.721
810	1811	-9.271
811	1812	-10.973
812	1813	-8.777
813	1814	-8.373
814	1815	-10.974
815	1816	-9.94
816	1817	-6.491
817	1818	-10.203
818	1819	-11.028
819	1820	-9.521
820	1821	-8.994
821	1822	-11.036
822	1823	-10.657
823	1824	-9.47
824	1825	-8.207
825	1826	-8.948
826	1827	-10.367
827	1828	-9.85
828	1829	-8.757
829	1830	-8.835
830	1831	-8.75
831	1832	-9.869
832	1833	-7.813
833	1834	-8.745
834	1835	-10.146
835	1836	-8.773
836	1837	-10.588
837	1838	-10.815
838	1839	-8.527
839	1840	-8.963
840	1841	-9.672
841	1842	-6.946
842	1843	-9.807
843	1844	-10.232
844	1845	-7.964
845	1846	-9.238
846	1847	-10.35
847	1848	-8.935
848	1849	-9.162
849	1850	-8.793
850	1851	-8.805
851	1852	-9.278
852	1853	-10.003
853	1854	-10.565
854	1855	-11.106
855	1856	-9.274
856	1857	-7.692
857	1858	-10.0
858	1859	-9.009
859	1860	-8.825
860	1861	-10.663
861	1862	-9.126
862	1863	-6.836
863	1864	-9.072
864	1865	-10.11
865	1866	-8.231
866	1867	-9.685
867	1868	-6.468
868	1869	-9.089
869	1870	-11.705
870	1871	-9.034
871	1872	-8.827
872	1873	-10.035
873	1874	-8.981
874	1875	-7.258
875	1876	-10.656
876	1877	-10.422
877	1878	-8.463
878	1879	-6.827
879	1880	-10.24
880	1881	-9.938
881	1882	-6.182
882	1883	-9.809
883	1884	-9.416
884	1885	-8.361
885	1886	-10.265
886	1887	-11.044
887	1888	-8.767
888	1889	-7.543
889	1890	-8.198
890	1891	-10.095
891	1892	-9.784
892	1893	-8.897
893	1894	-9.112
894	1895	-9.409
895	1896	-9.465
896	1897	-8.272
897	1898	-9.597
898	1899	-9.322
899	1900	-8.79
900	1901	-9.231
901	1902	-11.302
902	1903	-7.474
903	1904	-7.78
904	1905	-10.996
905	1906	-7.818
906	1907	-7.749
907	1908	-8.607
908	1909	-10.502
909	1910	-6.749
910	1911	-9.035
911	1912	-9.46
912	1913	-8.143
913	1914	-7.159
914	1915	-8.631
915	1916	-9.498
916	1917	-10.022
917	1918	-10.785
918	1919	-8.556
919	1920	-6.838
920	1921	-9.425
921	1922	-10.305
922	1923	-9.301
923	1924	-9.196
924	1925	-9.929
925	1926	-7.432
926	1927	-7.577
927	1928	-11.279
928	1929	-10.656
929	1930	-7.525
930	1931	-7.88
931	1932	-7.615
